SHELL, 100, 0.0
KNUTH, 100, 0.0
CIURA, 100, 0.0
SHELL, 1000, 0.003988981246948242
KNUTH, 1000, 0.0029916763305664062
CIURA, 1000, 0.0019953250885009766
SHELL, 10000, 0.11868548393249512
KNUTH, 10000, 0.039893388748168945
CIURA, 10000, 0.034906864166259766
SHELL, 100000, 3.4440324306488037
KNUTH, 100000, 0.825359582901001
CIURA, 100000, 0.4707455635070801
SHELL, 1000000, 125.50341749191284
KNUTH, 1000000, 12.968836307525635
CIURA, 1000000, 7.8345112800598145
